시도교육청코드,행정표준코드,학교명,도로명주소,홈페이지주소
C10,7150163,혜화여자고등학교,부산광역시 동래구 명장로 99,http://www.hye-hwa.hs.kr
C10,7191042,혜화여자중학교,부산광역시 동래구 명장로67번길 14-22,http://www.hyehwa.ms.kr
C10,7191102,혜화초등학교,부산광역시 동래구 명장로99번길 25,http://www.hyehwa.es.kr
C10,7211084,호암초등학교,부산광역시 수영구 호암로29번길 57,http://www.hoam.es.kr
C10,7171089,화랑초등학교,부산광역시 서구 대영로86번길 56,http://www.hwarang.es.kr
C10,7150364,화명고등학교,부산광역시 북구 화명신도시로 169,http://www.hwamyeong.hs.kr/
C10,7201038,화명중학교,부산광역시 북구 금곡대로186번길 13,http://hwamyong.ms.kr/
C10,7201225,화명중학교부설방송통신중학교,부산광역시 북구 금곡대로186번길 13,http://www.hwamyong.ms.kr
C10,7201106,화명초등학교,부산광역시 북구 대천천길 65,http://hwamyong.es.kr
C10,7201039,화신중학교,부산광역시 북구 산성로12번길 22,http://www.hwashin.ms.kr
C10,7201107,화잠초등학교,부산광역시 북구 화명대로 97-25,http://hwajam.es.kr
C10,7201202,화정초등학교,부산광역시 북구 의성로 23,http://www.bshj.es.kr
C10,7171090,효림초등학교,부산광역시 사하구 장평로 106,http://hyorim.es.kr
D10,7281014,가창중학교,대구광역시 달성군 가창면 원정길 2,http://gachang.dge.ms.kr
D10,7240223,강동고등학교,대구광역시 동구 금강로 65,http:// https://gangdong.dge.hs.kr
D10,7251026,강동중학교,대구광역시 동구 동호로 112,http://www.gangdong.dge.ms.kr
D10,7240068,강북고등학교,대구광역시 북구 태전로 100,https://gangbuk.dge.hs.kr/
D10,7261033,강북중학교,대구광역시 북구 구암서로 27,http://www.gangbuk.dge.ms.kr
D10,7251039,경구중학교,대구광역시 중구 남산로 20,http://www.gyeonggu.dge.ms.kr
D10,7240053,경덕여자고등학교,대구광역시 서구 국채보상로34길 50,http://kyungduk.dge.hs.kr
D10,7240069,경명여자고등학교,대구광역시 북구 칠성로17길 18,http://kyeongmyeong.dge.hs.kr
D10,7261037,경명여자중학교,대구광역시 북구 칠성로17길 18,http://www.kmschool.dge.ms.kr
D10,7240054,경북고등학교,대구광역시 수성구 청호로 300,http://kyeongbuk.dge.hs.kr
D10,7240123,경북공업고등학교,대구광역시 중구 남산로 20,http://www.gyeongbuk.hs.kr
D10,7240107,경북기계공업고등학교,대구광역시 달서구 월배로 275,http://gbgigong.dge.hs.kr/
D10,7240445,경북기계공업고등학교부설대구문화예술산업학교,대구광역시 달서구 월배로 275,http://dgsanup.dge.hs.kr
D10,7004180,경북대학교사범대학부설고등학교,대구광역시 중구 달구벌대로 2178,http://www.knu.hs.kr
D10,7004179,경북대학교사범대학부설중학교,대구광역시 중구 달구벌대로 2178,https://knu.dge.ms.kr
D10,7004178,경북대학교사범대학부설초등학교,대구광역시 중구 달구벌대로 2150,http://ksadae.dge.es.kr
D10,7240055,경북여자고등학교,대구광역시 중구 중앙대로 288,https://gbg.dge.hs.kr/
D10,7240296,경북여자상업고등학교,대구광역시 남구 명덕로38길 36,http://www.gbgc.kr
D10,7240070,경북예술고등학교,대구광역시 남구 중앙대로47길 30,https://gahs.dge.hs.kr
D10,7240071,경상고등학교,대구광역시 북구 공항로15길 24,https://gyeongsang.dge.hs.kr/
D10,7240126,경상공업고등학교,대구광역시 남구 대경길 151,http://kyeongsang-th.dge.hs.kr
D10,7240072,경상여자고등학교,대구광역시 북구 침산남로9길 164,https://gyeongsang-g.dge.hs.kr/
D10,7271010,경상중학교,대구광역시 남구 현충로48길 33,http://kyungsang.dge.ms.kr
D10,7271256,경상중학교부설방송통신중학교,대구광역시 남구 현충로48길 33,http://www.cyber.ms.kr
D10,7281004,경서중학교,대구광역시 달성군 옥포읍 돌미로5길 15,http://www.kyeongseo.ms.kr
D10,7240073,경신고등학교,대구광역시 수성구 달구벌대로504길 34,https://gyeongsin.dge.hs.kr/
D10,7251040,경신중학교,대구광역시 수성구 달구벌대로504길 34,http://www.gyeongsin.dge.ms.kr
D10,7271045,경암중학교,대구광역시 달서구 당산로30길 20,https://ka.dge.ms.kr/
D10,7261009,경운중학교,대구광역시 서구 서대구로3길 32,https://gyungun.dge.ms.kr/
D10,7240074,경원고등학교,대구광역시 달서구 새방로 77,http://www.kwh.dge.hs.kr
D10,7240075,경일여자고등학교,대구광역시 남구 효성로 37,http://www.g-il.hs.kr
D10,7271046,경일여자중학교,대구광역시 남구 효성로 37,https://gi.dge.ms.kr/
D10,7261010,경일중학교,대구광역시 서구 달서천로76길 11,http://www.e-kyungil.dge.ms.kr
D10,7271035,경혜여자중학교,대구광역시 남구 성당로18길 20,https://kyounghye-gm.dge.ms.kr/
D10,7240076,경화여자고등학교,대구광역시 달서구 당산로30길 20,https://kyonghwa.dge.hs.kr
D10,7240078,계성고등학교,대구광역시 서구 새방로 171,https://keisung.dge.hs.kr/
D10,7251032,계성중학교,대구광역시 중구 달성로 35,http://keisung.dge.ms.kr
D10,7251116,계성초등학교,대구광역시 중구 달성로 15,http://keisung.dge.es.kr
D10,7251025,고산중학교,대구광역시 수성구 천을로 71,http://www.gs.ms.kr
D10,7251041,공산중학교,대구광역시 동구 팔공로197길 26,https://gongsan.dge.ms.kr/
D10,7261023,관음중학교,대구광역시 북구 관음동로 87,http://gwaneum.dge.ms.kr
D10,7261018,관천중학교,대구광역시 북구 구암로22길 7,http://kwancheun.dge.ms.kr
D10,7271041,구남중학교,대구광역시 달서구 두류남길 10,https://gn.dge.ms.kr/
D10,7240056,구암고등학교,대구광역시 북구 태암남로11길 7,http://guam.dge.hs.kr
D10,7261024,구암중학교,대구광역시 북구 태암로 85,http://guam.dge.ms.kr
D10,7281005,구지중학교,대구광역시 달성군 구지면 국가산단대로66길 22,https://guji.dge.ms.kr/
D10,7240459,군위고등학교,대구광역시 군위군 군위읍 군청로 254-6,http://
D10,8862003,군위중학교,대구광역시 군위군 군위읍 군청로 254-6,https://gunwi.dge.ms.kr/
D10,8862004,군위중학교우보분교장,대구광역시 군위군 우보면 솔밭길 74,http://ubo.dge.ms.kr
D10,7271066,남대구초등학교,대구광역시 남구 중앙대로47길 55,http://www.ndg.dge.es.kr
D10,7251031,노변중학교,대구광역시 수성구 시지로 66,https://nobyeon.dge.ms.kr
D10,7281007,논공중학교,대구광역시 달성군 논공읍 논공로 256,https://nongong.dge.ms.kr/
D10,7240080,능인고등학교,대구광역시 수성구 무학로 207,http://neungin.dge.hs.kr
D10,7251042,능인중학교,대구광역시 수성구 무학로 207,http://www.neungin.ms.kr
D10,7240057,다사고등학교,대구광역시 달성군 다사읍 달구벌대로 839,http://dasa.dge.hs.kr
D10,7281006,다사중학교,대구광역시 달성군 다사읍 매곡로2길 8-5,https://dasa.dge.ms.kr
D10,7240224,달구벌고등학교,대구광역시 동구 팔공산로2길 16,http://dalgus.dge.hs.kr
D10,7240081,달서고등학교,대구광역시 달성군 하빈면 하빈로 118,http://dalseo.dge.hs.kr 
D10,7281015,달서중학교,대구광역시 달성군 하빈면 하빈로 118,http://dalseo.dge.ms.kr 
D10,7240058,달성고등학교,대구광역시 서구 달구벌대로 1725,http://dalseong.dge.hs.kr
D10,7281003,달성중학교,대구광역시 달성군 화원읍 비슬로506길 14,https://dalseong.dge.ms.kr
D10,7240082,대건고등학교,대구광역시 달서구 월곡로94길 46,https://daegun.dge.hs.kr/daegunh/main.do
D10,7271040,대건중학교,대구광역시 달서구 월곡로94길 46,http://www.daegun.ms.kr/
D10,7240205,대곡고등학교,대구광역시 달서구 도원남로 80,https://daegok.dge.hs.kr/
D10,7271020,대곡중학교,대구광역시 달서구 도원남로 5,http://www.daegok.dge.ms.kr
D10,7281031,대구가창초등학교,대구광역시 달성군 가창면 가창로 640,https://gachang.dge.es.kr
D10,7271070,대구감삼초등학교,대구광역시 달서구 당산로 123,https://gamsam.dge.es.kr/
D10,7271081,대구감천초등학교,대구광역시 달서구 구마로12길 60,https://gamcheon.dge.es.kr
D10,7251110,대구강동초등학교,대구광역시 동구 동호로7길 17,http://gangdong.dge.es.kr
D10,7281102,대구강림초등학교,대구광역시 달성군 옥포읍 돌미로 15,http://gangrim.dge.es.kr
D10,7261085,대구강북초등학교,대구광역시 북구 구암서로 50,http://gangbuk.dge.es.kr
D10,7251085,대구경동초등학교,대구광역시 수성구 청호로76길 12,http://gyeongdong.dge.es.kr
D10,7261058,대구경운초등학교,대구광역시 서구 평리로54길 16,http://kyungwoon.dge.es.kr
D10,7261071,대구경진초등학교,대구광역시 북구 경진로12길 5,http://kyungjin.dge.es.kr
D10,7240059,대구고등학교,대구광역시 남구 중앙대로 171,http://daegu.dge.hs.kr
D10,7240151,대구고등학교부설방송통신고등학교,대구광역시 남구 중앙대로 171,http://www.cyber.hs.kr
D10,8862011,대구고매초등학교,대구광역시 군위군 효령면 용매로 970,https://gome.dge.es.kr/
D10,7251081,대구고산초등학교,대구광역시 수성구 달구벌대로 3067,http://gsn.dge.es.kr
D10,7251074,대구공산초등학교,대구광역시 동구 팔공로197길 35,http://gongsan.dge.es.kr
D10,7240111,대구공업고등학교,대구광역시 동구 대현로 135,https://tktech.dge.hs.kr/
D10,7240453,대구공업고등학교 테크노폴리스 캠퍼스,대구광역시 달성군 유가읍 유가길 46,http://tkpl.dge.hs.kr
D10,7240060,대구과학고등학교,대구광역시 수성구 동대구로 154,https://dshs.dge.hs.kr
D10,7240452,대구과학기술고등학교,대구광역시 서구 당산로 228,http://www.dgst.dge.hs.kr
D10,7240219,대구관광고등학교,대구광역시 동구 동북로71길 37,http://www.dgit.dge.hs.kr
D10,7261086,대구관남초등학교,대구광역시 북구 칠곡중앙대로91길 10,https://tggn.dge.es.kr
D10,7261094,대구관문초등학교,대구광역시 북구 매전로 32,http://kwanmoon.dge.es.kr/
D10,7261075,대구관음초등학교,대구광역시 북구 관음동로17길 16,http://kwanum.dge.es.kr
D10,7261076,대구관천초등학교,대구광역시 북구 구암로22길 17,http://gwancheon.dge.es.kr
D10,7240197,대구광명학교,대구광역시 남구 성당로50길 33,http://www.kwangmyung.dge.sc.kr/
D10,7261081,대구교동초등학교,대구광역시 북구 관음중앙로34길 4,http://gyodong.dge.es.kr
D10,7004088,대구교육대학교대구부설초등학교,대구광역시 달서구 도원남로 19,http://www.gyodae.dge.es.kr
D10,7261079,대구구암초등학교,대구광역시 북구 학정로 245,https://guam.dge.es.kr/
D10,7281025,대구구지초등학교,대구광역시 달성군 구지면 창리로11길 45-11,http://guji.dge.es.kr
D10,7261228,대구국우초등학교,대구광역시 북구 도남중앙로10길 45,http://guk-u.dge.es.kr
D10,7240450,대구국제고등학교,대구광역시 북구 도남길 77,http://dhi.dge.hs.kr
D10,8862008,대구군위초등학교,대구광역시 군위군 군위읍 동서5길 28,http://gunwi.dge.es.kr
D10,7281019,대구금계초등학교,대구광역시 달성군 옥포읍 금계길 55,https://geumgye.dge.es.kr/
D10,7281021,대구금포초등학교,대구광역시 달성군 논공읍 금포초등길 28,https://kumpo.dge.es.kr/kumpoe/main.do
D10,7271075,대구남덕초등학교,대구광역시 남구 앞산순환로93길 33,http://namdeok.dge.es.kr
D10,7271055,대구남도초등학교,대구광역시 남구 현충동길 74,http://namdo.dge.es.kr
D10,7281032,대구남동초등학교,대구광역시 달성군 논공읍 논공로 258,http://namdong.dge.es.kr
D10,7271069,대구남명초등학교,대구광역시 남구 큰골4길 41,http://nammyeong.dge.es.kr
D10,7271057,대구남부초등학교,대구광역시 달서구 야외음악당로 15길,https://nambu.dge.es.kr
D10,7240213,대구남산고등학교,대구광역시 수성구 신천동로 364,https://dgns.dge.hs.kr/
D10,7251049,대구남산초등학교,대구광역시 중구 남산로 70,http://www.dgnamsan.dge.es.kr
D10,7271073,대구남송초등학교,대구광역시 달서구 송현로 192,http://namsong.dge.es.kr
D10,7240172,대구남양학교,대구광역시 수성구 무학로37안길 6,http://www.namyang.dge.sc.kr
D10,7271050,대구내당초등학교,대구광역시 달서구 명덕로 22-9,https://naedang.dge.es.kr/
D10,7261074,대구내서초등학교,대구광역시 서구 달구벌대로371길 35,http://naeseo.dge.es.kr
D10,7251104,대구노변초등학교,대구광역시 수성구 노변공원로 52,http:// https://nobyun.dge.es.kr/ 
D10,7271089,대구노전초등학교,대구광역시 달서구 한실로 43,http://nojeon.dge.es.kr
D10,7281038,대구논공초등학교,대구광역시 달성군 논공읍 논공로7길 41,https://nongong.dge.es.kr/nongonge/main.do?sysId=nongonge
D10,7240400,대구농업마이스터고등학교,대구광역시 수성구 달구벌대로 3170,http://www.dma.dge.hs.kr
D10,7281026,대구다사초등학교,대구광역시 달성군 다사읍 다사로 86,http://www.dasa.dge.es.kr
D10,7261070,대구달산초등학교,대구광역시 북구 옥산로17길 37,http://www.dalsan.dge.es.kr
D10,7261062,대구달서초등학교,대구광역시 서구 국채보상로34길 35,http://dalseo.dge.es.kr
D10,7261041,대구달성초등학교,대구광역시 서구 고성로 127,https://dalseong.dge.es.kr/
D10,7271087,대구대곡초등학교,대구광역시 달서구 도원남로 60,https://daegok.dge.es.kr
D10,7271071,대구대남초등학교,대구광역시 달서구 월배로68길 91,http:// http://daenam.dge.es.kr
D10,7271058,대구대덕초등학교,대구광역시 남구 대명서로 28,https://daeduk.dge.es.kr
D10,7271048,대구대명초등학교,대구광역시 남구 대명로 100,http://www.daegu-daemyoung.es.kr
D10,7271049,대구대봉초등학교,대구광역시 남구 대봉로26길 33,https://daebong.dge.es.kr/
D10,7261066,대구대산초등학교,대구광역시 북구 신천동로 900,http://www.dgdaesan.es.kr
D10,7271078,대구대서초등학교,대구광역시 달서구 송현로 9,http://daeseo.dge.es.kr
D10,7261044,대구대성초등학교,대구광역시 서구 국채보상로 426,http://www.taesung.es.kr/
D10,7281103,대구대실초등학교,대구광역시 달성군 다사읍 대실역남로1길 31,http://www.daesil.dge.es.kr
D10,7271099,대구대진초등학교,대구광역시 달서구 상화로 70,http://daejin.dge.es.kr
D10,7261082,대구대천초등학교,대구광역시 북구 구암로21길 54,http://daechun.dge.es.kr
D10,7251092,대구대청초등학교,대구광역시 수성구 교학로12길 42,https://daecheong.dge.es.kr/
